figure_path,figure_family,generating_script,primary_series,original_axis_rule,old_primary_min,old_primary_max,old_primary_span,old_axis_min,old_axis_max,old_axis_span,old_utilization_ratio
analysis/moving_averages/figures/emotion_pride/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0009867084694,0.009906201419,0.0089194929496,0,0.0343263321288,0.0343263321288,0.259844043813
analysis/moving_averages/figures/emotion_pride/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00079378014,0.002967619179,0.002173839039,0,0.0343263321288,0.0343263321288,0.063328614046
analysis/moving_averages/figures/emotion_pride/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005809815856,0.003178176889,0.0025971953034,0,0.0343263321288,0.0343263321288,0.0756618940135
analysis/moving_averages/figures/emotion_pride/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005809815856,0.009906201419,0.0093252198334,0,0.0343263321288,0.0343263321288,0.271663741946
analysis/moving_averages/figures/emotion_pride/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001093499253,0.004410336984,0.003316837731,0,0.0343263321288,0.0343263321288,0.0966266281686
analysis/moving_averages/figures/emotion_pride/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008290972706,0.00365243818,0.0028233409094,0,0.0343263321288,0.0343263321288,0.0822500026745
analysis/moving_averages/figures/emotion_pride/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0008109738435,0.005005553205,0.0041945793615,0,0.0343263321288,0.0343263321288,0.122197132678
analysis/moving_averages/figures/emotion_pride/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001018587652,0.004466981807,0.003448394155,0,0.0343263321288,0.0343263321288,0.100459150196
analysis/moving_averages/figures/emotion_pride/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0006558480026,0.008749038229,0.0080931902264,0,0.0343263321288,0.0343263321288,0.235772065481
analysis/moving_averages/figures/emotion_realization/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02239486363,0.0882486675,0.06585380387,0,0.221140641888,0.221140641888,0.297791501859
analysis/moving_averages/figures/emotion_realization/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01332162689,0.05500053502,0.04167890813,0,0.221140641888,0.221140641888,0.188472402785
analysis/moving_averages/figures/emotion_realization/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.009908246308,0.05097107319,0.041062826882,0,0.221140641888,0.221140641888,0.185686477761
analysis/moving_averages/figures/emotion_realization/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006508683502,0.04076605597,0.034257372468,0,0.221140641888,0.221140641888,0.154912150817
analysis/moving_averages/figures/emotion_realization/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006794399592,0.06068171985,0.053887320258,0,0.221140641888,0.221140641888,0.2436789538
analysis/moving_averages/figures/emotion_realization/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01576750394,0.03613767143,0.02037016749,0,0.221140641888,0.221140641888,0.0921140832191
analysis/moving_averages/figures/emotion_realization/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0117414479,0.05880386117,0.04706241327,0,0.221140641888,0.221140641888,0.21281666214
analysis/moving_averages/figures/emotion_realization/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00848464539,0.03968682852,0.03120218313,0,0.221140641888,0.221140641888,0.14109655676
analysis/moving_averages/figures/emotion_realization/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01554153299,0.03613767143,0.02059613844,0,0.221140641888,0.221140641888,0.0931359259165
analysis/moving_averages/figures/emotion_realization/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01251486616,0.06724669231,0.05473182615,0,0.221140641888,0.221140641888,0.247497817148
analysis/moving_averages/figures/emotion_relief/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001454048446,0.005134048913,0.003680000467,0,0.0200498029272,0.0200498029272,0.18354297448
analysis/moving_averages/figures/emotion_relief/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001735495483,0.009007291177,0.007271795694,0,0.0200498029272,0.0200498029272,0.362686641879
analysis/moving_averages/figures/emotion_relief/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001444333645,0.004326139886,0.002881806241,0,0.0200498029272,0.0200498029272,0.143732397344
analysis/moving_averages/figures/emotion_relief/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.000648171904,0.003126671833,0.002478499929,0,0.0200498029272,0.0200498029272,0.1236171716
analysis/moving_averages/figures/emotion_relief/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0006770388154,0.009007291177,0.0083302523616,0,0.0200498029272,0.0200498029272,0.415478017008
analysis/moving_averages/figures/emotion_relief/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001869621992,0.004194928098,0.002325306106,0,0.0200498029272,0.0200498029272,0.115976506824
analysis/moving_averages/figures/emotion_relief/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00160596441,0.006286732708,0.004680768298,0,0.0200498029272,0.0200498029272,0.23345707262
analysis/moving_averages/figures/emotion_relief/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001107116095,0.007161219406,0.006054103311,0,0.0200498029272,0.0200498029272,0.301953257744
analysis/moving_averages/figures/emotion_relief/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001801833867,0.004194928098,0.002393094231,0,0.0200498029272,0.0200498029272,0.119357493921
analysis/moving_averages/figures/emotion_relief/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001438133134,0.006800760418,0.005362627284,0,0.0200498029272,0.0200498029272,0.267465336366
analysis/moving_averages/figures/emotion_remorse/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002394919678,0.01430538032,0.011910460642,0,0.213267204504,0.213267204504,0.055847595835
analysis/moving_averages/figures/emotion_remorse/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0009513327811,0.04040444609,0.0394531133089,0,0.213267204504,0.213267204504,0.184993812812
analysis/moving_averages/figures/emotion_remorse/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002332423352,0.0306087859,0.028276362548,0,0.213267204504,0.213267204504,0.132586548475
analysis/moving_averages/figures/emotion_remorse/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0004387428084,0.0542050102,0.0537662673916,0,0.213267204504,0.213267204504,0.252107526409
analysis/moving_averages/figures/emotion_remorse/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0005962872429,0.05598463029,0.0553883430471,0,0.213267204504,0.213267204504,0.259713363693
analysis/moving_averages/figures/emotion_remorse/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003276657182,0.01879318956,0.015516532378,0,0.213267204504,0.213267204504,0.0727562984383
analysis/moving_averages/figures/emotion_remorse/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002177086981,0.04901757849,0.046840491509,0,0.213267204504,0.213267204504,0.219632885506
analysis/moving_averages/figures/emotion_remorse/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0012101127,0.03163470933,0.03042459663,0,0.213267204504,0.213267204504,0.142659518142
analysis/moving_averages/figures/emotion_remorse/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003276657182,0.02374367098,0.020467013798,0,0.213267204504,0.213267204504,0.0959688755034
analysis/moving_averages/figures/emotion_remorse/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001934731217,0.07590915477,0.073974423553,0,0.213267204504,0.213267204504,0.346862630497
analysis/moving_averages/figures/emotion_sadness/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.04129833783,0.214652711,0.17335437317,0,0.4958967636,0.4958967636,0.349577544954
analysis/moving_averages/figures/emotion_sadness/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01320099813,0.2691040873,0.25590308917,0,0.4958967636,0.4958967636,0.516041055223
analysis/moving_averages/figures/emotion_sadness/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01916921606,0.1786014898,0.15943227374,0,0.4958967636,0.4958967636,0.321502952717
analysis/moving_averages/figures/emotion_sadness/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004152518007,0.07272754042,0.068575022413,0,0.4958967636,0.4958967636,0.138284875899
analysis/moving_averages/figures/emotion_sadness/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004763417897,0.2691040873,0.264340669403,0,0.4958967636,0.4958967636,0.533055847116
analysis/moving_averages/figures/emotion_sadness/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03791454706,0.1504379403,0.11252339324,0,0.4958967636,0.4958967636,0.226908908264
analysis/moving_averages/figures/emotion_sadness/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03377134499,0.185495672,0.15172432701,0,0.4958967636,0.4958967636,0.305959502354
analysis/moving_averages/figures/emotion_sadness/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006946070206,0.1975102598,0.190564189594,0,0.4958967636,0.4958967636,0.384281978795
analysis/moving_averages/figures/emotion_sadness/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03791454706,0.1559709618,0.11805641474,0,0.4958967636,0.4958967636,0.238066515867
analysis/moving_averages/figures/emotion_sadness/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02295601528,0.1876897077,0.16473369242,0,0.4958967636,0.4958967636,0.332193521942
analysis/moving_averages/figures/emotion_surprise/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003680337799,0.06448420797,0.060803870171,0,0.211403693448,0.211403693448,0.287619715528
analysis/moving_averages/figures/emotion_surprise/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003004446696,0.04909892617,0.046094479474,0,0.211403693448,0.211403693448,0.218040085876
analysis/moving_averages/figures/emotion_surprise/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003144245075,0.01766511561,0.014520870535,0,0.211403693448,0.211403693448,0.068687875307
analysis/moving_averages/figures/emotion_surprise/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002290032022,0.02291960358,0.020629571558,0,0.211403693448,0.211403693448,0.0975837802147
analysis/moving_averages/figures/emotion_surprise/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002494300407,0.03442873755,0.031934437143,0,0.211403693448,0.211403693448,0.151059031288
analysis/moving_averages/figures/emotion_surprise/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005297096429,0.01826927004,0.012972173611,0,0.211403693448,0.211403693448,0.0613620954271
analysis/moving_averages/figures/emotion_surprise/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003141202362,0.03450609273,0.031364890368,0,0.211403693448,0.211403693448,0.148364911967
analysis/moving_averages/figures/emotion_surprise/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002577811971,0.03044328639,0.027865474419,0,0.211403693448,0.211403693448,0.131811672561
analysis/moving_averages/figures/emotion_surprise/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005192593079,0.01986885915,0.014676266071,0,0.211403693448,0.211403693448,0.0694229406858
analysis/moving_averages/figures/emotion_surprise/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004158227671,0.04803714207,0.043878914399,0,0.211403693448,0.211403693448,0.207559828702
analysis/moving_averages/figures/ll_explicit_language/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03121310285,0.6370294695,0.60581636665,0,1.02,1.02,0.593937614363
analysis/moving_averages/figures/ll_explicit_language/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02571535348,0.6092218009,0.58350644742,0,1.02,1.02,0.572065144529
analysis/moving_averages/figures/ll_explicit_language/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03418985105,0.4052812096,0.37109135855,0,1.02,1.02,0.363815057402
analysis/moving_averages/figures/ll_explicit_language/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.7953000001,0.9954670351,0.200167035,0,1.02,1.02,0.196242191176
analysis/moving_averages/figures/ll_explicit_language/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01685699394,0.9949782212,0.97812122726,0,1.02,1.02,0.958942379667
analysis/moving_averages/figures/ll_explicit_language/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.05318543572,0.6428849947,0.58969955898,0,1.02,1.02,0.578136822529
analysis/moving_averages/figures/ll_explicit_language/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01685699394,0.5672849966,0.55042800266,0,1.02,1.02,0.539635296725
analysis/moving_averages/figures/ll_explicit_language/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0314689461,0.8882610692,0.8567921231,0,1.02,1.02,0.839992277549
analysis/moving_averages/figures/ll_explicit_language/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.04558651623,0.6428849947,0.59729847847,0,1.02,1.02,0.585586743598
analysis/moving_averages/figures/ll_explicit_language/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02222439341,0.5172413818,0.49501698839,0,1.02,1.02,0.485310772931
analysis/moving_averages/figures/ll_sexual_content/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.1816492922,0.5477667713,0.3661174791,0,1.02,1.02,0.358938705
analysis/moving_averages/figures/ll_sexual_content/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.2105913601,0.6358412087,0.4252498486,0,1.02,1.02,0.416911616275
analysis/moving_averages/figures/ll_sexual_content/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.241639701,0.6832864216,0.4416467206,0,1.02,1.02,0.43298698098
analysis/moving_averages/figures/ll_sexual_content/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.6593909553,0.9930632504,0.3336722951,0,1.02,1.02,0.327129701078
analysis/moving_averages/figures/ll_sexual_content/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.09739564589,0.9907093504,0.89331370451,0,1.02,1.02,0.87579774952
analysis/moving_averages/figures/ll_sexual_content/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.295096113,0.6866404172,0.3915443042,0,1.02,1.02,0.383866964902
analysis/moving_averages/figures/ll_sexual_content/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.1784842556,0.7497983251,0.5713140695,0,1.02,1.02,0.560111832843
analysis/moving_averages/figures/ll_sexual_content/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.3488987186,0.8945726829,0.5456739643,0,1.02,1.02,0.534974474804
analysis/moving_averages/figures/ll_sexual_content/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.2776681628,0.7167129153,0.4390447525,0,1.02,1.02,0.430436031863
analysis/moving_averages/figures/ll_sexual_content/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.08950399944,0.5907788683,0.50127486886,0,1.02,1.02,0.491445949863
analysis/moving_averages/figures/ll_substance_use/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.023901305,0.5640805655,0.5401792605,0,1.02,1.02,0.529587510294
analysis/moving_averages/figures/ll_substance_use/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.09494788167,0.763855117,0.66890723533,0,1.02,1.02,0.655791407186
analysis/moving_averages/figures/ll_substance_use/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02340050817,0.618388238,0.59498772983,0,1.02,1.02,0.583321303755
analysis/moving_averages/figures/ll_substance_use/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.3843020235,0.8496801401,0.4653781166,0,1.02,1.02,0.45625305549
analysis/moving_averages/figures/ll_substance_use/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01290038474,0.8496801401,0.83677975536,0,1.02,1.02,0.820372309176
analysis/moving_averages/figures/ll_substance_use/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.04659462652,0.5508466683,0.50425204178,0,1.02,1.02,0.494364746843
