artist,observation_count,unique_songs,observation_pct,unique_song_pct,small_group_lt_30_songs
Jeffrey Osborne,33,10,0.04034377789,0.03566206626,True
John Michael Montgomery,33,10,0.04034377789,0.03566206626,True
Leo Sayer,33,10,0.04034377789,0.03566206626,True
Lil Nas X,33,6,0.04034377789,0.02139723976,True
Panic! At The Disco,33,8,0.04034377789,0.02852965301,True
Pretenders,33,10,0.04034377789,0.03566206626,True
Sonny & Cher,33,18,0.04034377789,0.06419171927,True
Spice Girls,33,8,0.04034377789,0.02852965301,True
Staind,33,6,0.04034377789,0.02139723976,True
The Chi-lites,33,19,0.04034377789,0.06775792589,True
The Jacksons,33,13,0.04034377789,0.04636068614,True
The Jets,33,10,0.04034377789,0.03566206626,True
The Kingston Trio,33,15,0.04034377789,0.05349309939,True
The Manhattans,33,14,0.04034377789,0.04992689276,True
Third Eye Blind,33,5,0.04034377789,0.01783103313,True
sombr,33,5,0.04034377789,0.01783103313,True
2Pac,32,9,0.03912123917,0.03209585963,True
Atlanta Rhythm Section,32,14,0.03912123917,0.04992689276,True
Atlantic Starr,32,10,0.03912123917,0.03566206626,True
Billy Preston,32,13,0.03912123917,0.04636068614,True
Bob Seger & The Silver Bullet Band,32,9,0.03912123917,0.03209585963,True
Fergie,32,6,0.03912123917,0.02139723976,True
Joe Cocker,32,13,0.03912123917,0.04636068614,True
Lee Ann Womack,32,8,0.03912123917,0.02852965301,True
Lizzo,32,6,0.03912123917,0.02139723976,True
Puddle Of Mudd,32,6,0.03912123917,0.02139723976,True
Sade,32,9,0.03912123917,0.03209585963,True
Sammy Hagar,32,12,0.03912123917,0.04279447951,True
Bill Black's Combo,31,16,0.03789870044,0.05705930602,True
Clay Walker,31,10,0.03789870044,0.03566206626,True
Firefall,31,11,0.03789870044,0.03922827289,True
Gary Lewis And The Playboys,31,15,0.03789870044,0.05349309939,True
Jack Jones,31,17,0.03789870044,0.06062551264,True
Jagged Edge,31,7,0.03789870044,0.02496344638,True
Janet,31,5,0.03789870044,0.01783103313,True
Kelsea Ballerini,31,8,0.03789870044,0.02852965301,True
Lil Wayne,31,11,0.03789870044,0.03922827289,True
Little Anthony And The Imperials,31,17,0.03789870044,0.06062551264,True
Lobo,31,13,0.03789870044,0.04636068614,True
Megan Moroney,31,7,0.03789870044,0.02496344638,True
Michael Buble,31,8,0.03789870044,0.02852965301,True
Montell Jordan,31,6,0.03789870044,0.02139723976,True
Patti Page,31,17,0.03789870044,0.06062551264,True
Rick Astley,31,9,0.03789870044,0.03209585963,True
Shaboozey,31,3,0.03789870044,0.01069861988,True
Shakira,31,11,0.03789870044,0.03922827289,True
Three Days Grace,31,7,0.03789870044,0.02496344638,True
Tyrese,31,7,0.03789870044,0.02496344638,True
Belinda Carlisle,30,9,0.03667616172,0.03209585963,True
Bonnie Raitt,30,10,0.03667616172,0.03566206626,True
Chaka Khan,30,10,0.03667616172,0.03566206626,True
Chic,30,9,0.03667616172,0.03209585963,True
Clarence Carter,30,15,0.03667616172,0.05349309939,True
Enrique Iglesias,30,7,0.03667616172,0.02496344638,True
Gordon Lightfoot,30,10,0.03667616172,0.03566206626,True
Ike & Tina Turner,30,14,0.03667616172,0.04992689276,True
Ludacris,30,8,0.03667616172,0.02852965301,True
Night Ranger,30,10,0.03667616172,0.03566206626,True
Prince And The Revolution,30,9,0.03667616172,0.03209585963,True
Ricky Martin,30,7,0.03667616172,0.02496344638,True
Stevie Nicks,30,11,0.03667616172,0.03922827289,True
Tears For Fears,30,9,0.03667616172,0.03209585963,True
The Killers,30,6,0.03667616172,0.02139723976,True
The Staple Singers,30,13,0.03667616172,0.04636068614,True
Xscape,30,7,0.03667616172,0.02496344638,True
98 Degrees,29,6,0.03545362299,0.02139723976,True
Alessia Cara,29,5,0.03545362299,0.01783103313,True
Boston,29,10,0.03545362299,0.03566206626,True
Jessica Simpson,29,8,0.03545362299,0.02852965301,True
Jim Croce,29,10,0.03545362299,0.03566206626,True
John Cougar,29,7,0.03545362299,0.02496344638,True
John Legend,29,7,0.03545362299,0.02496344638,True
Karyn White,29,7,0.03545362299,0.02496344638,True
Lewis Capaldi,29,3,0.03545362299,0.01069861988,True
Meat Loaf,29,9,0.03545362299,0.03209585963,True
Pet Shop Boys,29,11,0.03545362299,0.03922827289,True
Real McCoy,29,5,0.03545362299,0.01783103313,True
Seals & Crofts,29,10,0.03545362299,0.03566206626,True
Shai,29,7,0.03545362299,0.02496344638,True
The Association,29,12,0.03545362299,0.04279447951,True
The Doors,29,15,0.03545362299,0.05349309939,True
The Mamas & The Papas,29,15,0.03545362299,0.05349309939,True
The Turtles,29,16,0.03545362299,0.05705930602,True
Wilson Phillips,29,7,0.03545362299,0.02496344638,True
5 Seconds Of Summer,28,7,0.03423108427,0.02496344638,True
Billy Vaughn And His Orchestra,28,16,0.03423108427,0.05705930602,True
Brantley Gilbert,28,6,0.03423108427,0.02139723976,True
Brian McKnight,28,6,0.03423108427,0.02139723976,True
Chris Cagle,28,9,0.03423108427,0.03209585963,True
Dino,28,8,0.03423108427,0.02852965301,True
Fetty Wap,28,5,0.03423108427,0.01783103313,True
Gino Vannelli,28,9,0.03423108427,0.03209585963,True
Isaac Hayes,28,13,0.03423108427,0.04636068614,True
Jade,28,6,0.03423108427,0.02139723976,True
Lainey Wilson,28,7,0.03423108427,0.02496344638,True
Lorde,28,6,0.03423108427,0.02139723976,True
Mario,28,7,0.03423108427,0.02496344638,True
Miguel,28,4,0.03423108427,0.0142648265,True
Nas,28,9,0.03423108427,0.03209585963,True
Naughty By Nature,28,8,0.03423108427,0.02852965301,True
P.M. Dawn,28,8,0.03423108427,0.02852965301,True
Paul Young,28,9,0.03423108427,0.03209585963,True
Rae Sremmurd,28,7,0.03423108427,0.02496344638,True
Ray Charles and his Orchestra,28,16,0.03423108427,0.05705930602,True
Reba,28,8,0.03423108427,0.02852965301,True
Rita Coolidge,28,10,0.03423108427,0.03566206626,True
Roger Miller,28,15,0.03423108427,0.05349309939,True
Shalamar,28,9,0.03423108427,0.03209585963,True
Simply Red,28,7,0.03423108427,0.02496344638,True
Steve Lawrence,28,13,0.03423108427,0.04636068614,True
The Fixx,28,9,0.03423108427,0.03209585963,True
The Osmonds,28,11,0.03423108427,0.03922827289,True
The Ventures,28,14,0.03423108427,0.04992689276,True
Tyrone Davis,28,14,0.03423108427,0.04992689276,True
21 Savage,27,13,0.03300854555,0.04636068614,True
Akon,27,7,0.03300854555,0.02496344638,True
Alex Warren,27,4,0.03300854555,0.0142648265,True
All-4-One,27,5,0.03300854555,0.01783103313,True
Bill Withers,27,11,0.03300854555,0.03922827289,True
Billy Squier,27,11,0.03300854555,0.03922827289,True
Bone Thugs-N-Harmony,27,6,0.03300854555,0.02139723976,True
CeCe Peniston,27,7,0.03300854555,0.02496344638,True
Dinah Washington,27,13,0.03300854555,0.04636068614,True
Easton Corbin,27,6,0.03300854555,0.02139723976,True
Eli Young Band,27,6,0.03300854555,0.02139723976,True
Gunna,27,16,0.03300854555,0.05705930602,True
Hi-Five,27,7,0.03300854555,0.02496344638,True
Joan Jett & The Blackhearts,27,8,0.03300854555,0.02852965301,True
John Lennon,27,8,0.03300854555,0.02852965301,True
Kenny G,27,9,0.03300854555,0.03209585963,True
Marc Anthony,27,5,0.03300854555,0.01783103313,True
Maxwell,27,7,0.03300854555,0.02496344638,True
Mumford & Sons,27,8,0.03300854555,0.02852965301,True
Pablo Cruise,27,9,0.03300854555,0.03209585963,True
Paul Revere & The Raiders Featuring Mark Lindsay,27,13,0.03300854555,0.04636068614,True
Peter And Gordon,27,14,0.03300854555,0.04992689276,True
Peter Frampton,27,8,0.03300854555,0.02852965301,True
Poco,27,12,0.03300854555,0.04279447951,True
Polo G,27,16,0.03300854555,0.05705930602,True
Ray Parker Jr.,27,8,0.03300854555,0.02852965301,True
Ringo Starr,27,12,0.03300854555,0.04279447951,True
Russell Dickerson,27,6,0.03300854555,0.02139723976,True
The Coasters,27,12,0.03300854555,0.04279447951,True
The Cure,27,13,0.03300854555,0.04636068614,True
The Delfonics,27,14,0.03300854555,0.04992689276,True
Tommy Edwards,27,11,0.03300854555,0.03922827289,True
Vic Dana,27,14,0.03300854555,0.04992689276,True
Warrant,27,9,0.03300854555,0.03209585963,True
Wayne Newton,27,13,0.03300854555,0.04636068614,True
Yes,27,10,0.03300854555,0.03566206626,True
112,26,5,0.03178600682,0.01783103313,True
Avant,26,7,0.03178600682,0.02496344638,True
BTS,26,13,0.03178600682,0.04636068614,True
Blessid Union Of Souls,26,6,0.03178600682,0.02139723976,True
Carla Thomas,26,13,0.03178600682,0.04636068614,True
Cinderella,26,8,0.03178600682,0.02852965301,True
Crystal Gayle,26,10,0.03178600682,0.03566206626,True
Debarge,26,6,0.03178600682,0.02139723976,True
England Dan & John Ford Coley,26,9,0.03178600682,0.03209585963,True
Firehouse,26,7,0.03178600682,0.02496344638,True
Freddy Cannon,26,17,0.03178600682,0.06062551264,True
Gavin DeGraw,26,5,0.03178600682,0.01783103313,True
"HUNTR/X: EJAE, Audrey Nuna & REI AMI",26,4,0.03178600682,0.0142648265,True
Henry Mancini And His Orchestra,26,11,0.03178600682,0.03922827289,True
Jim Reeves,26,16,0.03178600682,0.05705930602,True
John Waite,26,10,0.03178600682,0.03566206626,True
Natasha Bedingfield,26,6,0.03178600682,0.02139723976,True
Nelly Furtado,26,6,0.03178600682,0.02139723976,True
Next,26,4,0.03178600682,0.0142648265,True
Rick James,26,10,0.03178600682,0.03566206626,True
Roberta Flack,26,9,0.03178600682,0.03209585963,True
Sia,26,4,0.03178600682,0.0142648265,True
Silk,26,7,0.03178600682,0.02496344638,True
The Human League,26,8,0.03178600682,0.02852965301,True
The Lovin' Spoonful,26,12,0.03178600682,0.04279447951,True
The Outfield,26,8,0.03178600682,0.02852965301,True
The Script,26,5,0.03178600682,0.01783103313,True
The Whispers,26,12,0.03178600682,0.04279447951,True
Weezer,26,7,0.03178600682,0.02496344638,True
Bachman-Turner Overdrive,25,10,0.0305634681,0.03566206626,True
Bananarama,25,10,0.0305634681,0.03566206626,True
Bell Biv DeVoe,25,6,0.0305634681,0.02139723976,True
Bruce Hornsby & The Range,25,6,0.0305634681,0.02139723976,True
Burl Ives,25,9,0.0305634681,0.03209585963,True
Charlie Puth,25,5,0.0305634681,0.01783103313,True
Clyde McPhatter,25,12,0.0305634681,0.04279447951,True
Don McLean,25,8,0.0305634681,0.02852965301,True
Duane Eddy His Twangy Guitar And The Rebels,25,12,0.0305634681,0.04279447951,True
Gin Blossoms,25,4,0.0305634681,0.0142648265,True
Go-Go's,25,7,0.0305634681,0.02496344638,True
Harold Melvin And The Blue Notes,25,10,0.0305634681,0.03566206626,True
Kylie Minogue,25,7,0.0305634681,0.02496344638,True
Led Zeppelin,25,10,0.0305634681,0.03566206626,True
Michelle Branch,25,5,0.0305634681,0.01783103313,True
Migos,25,8,0.0305634681,0.02852965301,True
Nancy Sinatra,25,15,0.0305634681,0.05349309939,True
Papa Roach,25,5,0.0305634681,0.01783103313,True
Playboi Carti,25,20,0.0305634681,0.07132413252,True
Randy Houser,25,7,0.0305634681,0.02496344638,True
Sara Bareilles,25,4,0.0305634681,0.0142648265,True
Supertramp,25,8,0.0305634681,0.02852965301,True
Sweet Sensation,25,7,0.0305634681,0.02496344638,True
The Intruders,25,14,0.0305634681,0.04992689276,True
The Notorious B.I.G.,25,5,0.0305634681,0.01783103313,True
The Smashing Pumpkins,25,6,0.0305634681,0.02139723976,True
Thirty Eight Special,25,8,0.0305634681,0.02852965301,True
Alabama,24,9,0.02934092937,0.03209585963,True
Amber,24,4,0.02934092937,0.0142648265,True
Audioslave,24,6,0.02934092937,0.02139723976,True
Busta Rhymes,24,6,0.02934092937,0.02139723976,True
Darryl Worley,24,7,0.02934092937,0.02496344638,True
Deborah Cox,24,7,0.02934092937,0.02496344638,True
Drake & 21 Savage,24,10,0.02934092937,0.03566206626,True
Ferrante & Teicher,24,8,0.02934092937,0.02852965301,True
Grand Funk Railroad,24,13,0.02934092937,0.04636068614,True
Hank Ballard And The Midnighters,24,10,0.02934092937,0.03566206626,True
Hunter Hayes,24,5,0.02934092937,0.01783103313,True
Jack Harlow,24,6,0.02934092937,0.02139723976,True
Jackie DeShannon,24,15,0.02934092937,0.05349309939,True
Johnny Nash,24,10,0.02934092937,0.03566206626,True
Kodak Black,24,7,0.02934092937,0.02496344638,True
Mike + The Mechanics,24,7,0.02934092937,0.02496344638,True
Milli Vanilli,24,5,0.02934092937,0.01783103313,True
Mint Condition,24,6,0.02934092937,0.02139723976,True
Musiq,24,5,0.02934092937,0.01783103313,True
Nilsson,24,10,0.02934092937,0.03566206626,True
Selena Gomez & The Scene,24,7,0.02934092937,0.02496344638,True
Steppenwolf,24,13,0.02934092937,0.04636068614,True
Sugar Ray,24,4,0.02934092937,0.0142648265,True
The Fleetwoods,24,10,0.02934092937,0.03566206626,True
The Searchers,24,13,0.02934092937,0.04636068614,True
The Vogues,24,13,0.02934092937,0.04636068614,True
Tiffany,24,6,0.02934092937,0.02139723976,True
Tracie Spencer,24,7,0.02934092937,0.02496344638,True
Wang Chung,24,8,0.02934092937,0.02852965301,True
Yvonne Elliman,24,7,0.02934092937,0.02496344638,True
"""Weird Al"" Yankovic",23,10,0.02811839065,0.03566206626,True
ABC,23,6,0.02811839065,0.02139723976,True
Andy Kim,23,10,0.02811839065,0.03566206626,True
Bay City Rollers,23,8,0.02811839065,0.02852965301,True
Bryson Tiller,23,4,0.02811839065,0.0142648265,True
Candi Staton,23,10,0.02811839065,0.03566206626,True
Chuck Jackson,23,14,0.02811839065,0.04992689276,True
"Crosby, Stills & Nash",23,8,0.02811839065,0.02852965301,True
Curtis Mayfield,23,9,0.02811839065,0.03209585963,True
Dee Clark,23,10,0.02811839065,0.03566206626,True
Eddy Arnold,23,13,0.02811839065,0.04636068614,True
Fantasia,23,6,0.02811839065,0.02139723976,True
Gary U.S. Bonds,23,9,0.02811839065,0.03209585963,True
Go West,23,7,0.02811839065,0.02496344638,True
Gracie Abrams,23,5,0.02811839065,0.01783103313,True
John Cafferty & The Beaver Brown Band,23,7,0.02811839065,0.02496344638,True
Joni Mitchell,23,8,0.02811839065,0.02852965301,True
Lou Christie,23,11,0.02811839065,0.03922827289,True
Moneybagg Yo,23,8,0.02811839065,0.02852965301,True
No Doubt,23,6,0.02811839065,0.02139723976,True
Paul McCartney And Wings,23,6,0.02811839065,0.02139723976,True
Pitbull,23,6,0.02811839065,0.02139723976,True
Pop Smoke,23,7,0.02811839065,0.02496344638,True
Riley Green,23,6,0.02811839065,0.02139723976,True
Robbie Nevil,23,7,0.02811839065,0.02496344638,True
Rufus Featuring Chaka Khan,23,8,0.02811839065,0.02852965301,True
Sean Kingston,23,6,0.02811839065,0.02139723976,True
Seether,23,6,0.02811839065,0.02139723976,True
The Byrds,23,15,0.02811839065,0.05349309939,True
The Kid LAROI,23,6,0.02811839065,0.02139723976,True
The Lumineers,23,3,0.02811839065,0.01069861988,True
The Main Ingredient,23,10,0.02811839065,0.03566206626,True
Total,23,5,0.02811839065,0.01783103313,True
Wiz Khalifa,23,6,0.02811839065,0.02139723976,True
Zhane,23,5,0.02811839065,0.01783103313,True
702,22,4,0.02689585193,0.0142648265,True
Alanis Morissette,22,6,0.02689585193,0.02139723976,True
Andy Griggs,22,6,0.02689585193,0.02139723976,True
Avicii,22,4,0.02689585193,0.0142648265,True
Bad English,22,6,0.02689585193,0.02139723976,True
Barbara Lewis,22,10,0.02689585193,0.03566206626,True
Barenaked Ladies,22,7,0.02689585193,0.02496344638,True
D.J. Jazzy Jeff & The Fresh Prince,22,6,0.02689585193,0.02139723976,True
Dave Matthews Band,22,7,0.02689585193,0.02496344638,True
Dion & The Belmonts,22,8,0.02689585193,0.02852965301,True
Donell Jones,22,6,0.02689585193,0.02139723976,True
Fabian,22,10,0.02689585193,0.03566206626,True
Freddie Jackson,22,7,0.02689585193,0.02496344638,True
H-Town,22,5,0.02689585193,0.01783103313,True
Heavy D & The Boyz,22,5,0.02689585193,0.01783103313,True
Hozier,22,2,0.02689585193,0.007132413252,True
Jerry Wallace,22,9,0.02689585193,0.03209585963,True
Jim Stafford,22,8,0.02689585193,0.02852965301,True
Jimmy Buffett,22,10,0.02689585193,0.03566206626,True
Johnny Horton,22,8,0.02689585193,0.02852965301,True
Judy Collins,22,10,0.02689585193,0.03566206626,True
Linda Scott,22,11,0.02689585193,0.03922827289,True
Lisa Stansfield,22,6,0.02689585193,0.02139723976,True
Men At Work,22,6,0.02689585193,0.02139723976,True
Patti LaBelle,22,8,0.02689585193,0.02852965301,True
Rare Earth,22,9,0.02689585193,0.03209585963,True
Robert John,22,9,0.02689585193,0.03209585963,True
Samantha Fox,22,6,0.02689585193,0.02139723976,True
Shanice,22,5,0.02689585193,0.01783103313,True
Talking Heads,22,8,0.02689585193,0.02852965301,True
The Box Tops,22,10,0.02689585193,0.03566206626,True
The Dramatics,22,10,0.02689585193,0.03566206626,True
The Tokens,22,11,0.02689585193,0.03922827289,True
Tom Petty,22,7,0.02689585193,0.02496344638,True
Whitesnake,22,6,0.02689585193,0.02139723976,True
Will Smith,22,5,0.02689585193,0.01783103313,True
Willie Nelson,22,7,0.02689585193,0.02496344638,True
"10,000 Maniacs",21,7,0.0256733132,0.02496344638,True
Andy Grammer,21,5,0.0256733132,0.01783103313,True
Bobby Sherman,21,10,0.0256733132,0.03566206626,True
Camila Cabello,21,7,0.0256733132,0.02496344638,True
Childish Gambino,21,4,0.0256733132,0.0142648265,True
Da Brat,21,5,0.0256733132,0.01783103313,True
Donny & Marie Osmond,21,7,0.0256733132,0.02496344638,True
Dr. Dre,21,4,0.0256733132,0.0142648265,True
Hot Chocolate,21,8,0.0256733132,0.02852965301,True
Jimmy Clanton,21,11,0.0256733132,0.03922827289,True
Keyshia Cole,21,5,0.0256733132,0.01783103313,True
La Bouche,21,3,0.0256733132,0.01069861988,True
Leif Garrett,21,10,0.0256733132,0.03566206626,True
Lloyd Price and His Orchestra,21,8,0.0256733132,0.02852965301,True
Lulu,21,7,0.0256733132,0.02496344638,True
Marvin Gaye & Tammi Terrell,21,10,0.0256733132,0.03566206626,True
Mya,21,5,0.0256733132,0.01783103313,True
Neon Trees,21,3,0.0256733132,0.01069861988,True
Parker McCollum,21,5,0.0256733132,0.01783103313,True
Roger Williams,21,10,0.0256733132,0.03566206626,True
Sam & Dave,21,11,0.0256733132,0.03922827289,True
Simple Minds,21,6,0.0256733132,0.02139723976,True
Snoop Dogg,21,7,0.0256733132,0.02496344638,True
Sweet,21,6,0.0256733132,0.02139723976,True
The B-52s,21,7,0.0256733132,0.02496344638,True
The Crests,21,6,0.0256733132,0.02139723976,True
The Emotions,21,10,0.0256733132,0.03566206626,True
The Sylvers,21,7,0.0256733132,0.02496344638,True
The Yardbirds,21,9,0.0256733132,0.03209585963,True
The Young Rascals,21,9,0.0256733132,0.03209585963,True
Winger,21,6,0.0256733132,0.02139723976,True
10cc,20,8,0.02445077448,0.02852965301,True
38 Special,20,7,0.02445077448,0.02496344638,True
Anita Bryant,20,10,0.02445077448,0.03566206626,True
Annie Lennox,20,6,0.02445077448,0.02139723976,True
Arrested Development,20,5,0.02445077448,0.01783103313,True
Bert Kaempfert And His Orchestra,20,10,0.02445077448,0.03566206626,True
Blink-182,20,7,0.02445077448,0.02496344638,True
Blues Traveler,20,2,0.02445077448,0.007132413252,True
Breathe,20,4,0.02445077448,0.0142648265,True
Cathy Dennis,20,6,0.02445077448,0.02139723976,True
DMX,20,7,0.02445077448,0.02496344638,True
Dan Hartman,20,7,0.02445077448,0.02496344638,True
David Lee Roth,20,7,0.02445077448,0.02496344638,True
Diana Ross & The Supremes,20,10,0.02445077448,0.03566206626,True
Dire Straits,20,7,0.02445077448,0.02496344638,True
Donna Fargo,20,8,0.02445077448,0.02852965301,True
Edwin Starr,20,11,0.02445077448,0.03922827289,True
Ella Mai,20,5,0.02445077448,0.01783103313,True
Erasure,20,6,0.02445077448,0.02139723976,True
Foghat,20,8,0.02445077448,0.02852965301,True
Fuerza Regida,20,7,0.02445077448,0.02496344638,True
Future Featuring Drake,20,4,0.02445077448,0.0142648265,True
Garth Brooks,20,7,0.02445077448,0.02496344638,True
Glass Animals,20,1,0.02445077448,0.003566206626,True
Gloria Estefan & Miami Sound Machine,20,5,0.02445077448,0.01783103313,True
Great White,20,6,0.02445077448,0.02139723976,True
