group_dimension,group,measure,observation_count,unique_songs,available_observations,available_pct,unavailable_observations,available_unique_songs,available_unique_song_pct
decade,2020s,emotion_disgust,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_embarrassment,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_excitement,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_fear,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_gratitude,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_grief,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_joy,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_love,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_nervousness,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_optimism,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_pride,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_realization,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_relief,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_remorse,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_sadness,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_surprise,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_neutral,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,sentiment_negative,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,sentiment_neutral,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,sentiment_positive,8100,2803,6794,83.87654321,1306,2270,80.98465929
primary_genre,Afrobeats / African Pop,lyrics_available,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,all_42_classifier_scores,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,mb_duration_median_seconds,52,13,51,98.07692308,1,12,92.30769231
primary_genre,Afrobeats / African Pop,ll_sexual_content,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,ll_violence,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,ll_explicit_language,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,ll_substance_use,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_toxicity,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_severe_toxicity,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_obscene,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_threat,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_insult,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_identity_attack,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,detox_sexual_explicit,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_admiration,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_amusement,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_anger,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_annoyance,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_approval,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_caring,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_confusion,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_curiosity,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_desire,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_disappointment,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_disapproval,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_disgust,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_embarrassment,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_excitement,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_fear,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_gratitude,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_grief,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_joy,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_love,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_nervousness,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_optimism,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_pride,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_realization,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_relief,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_remorse,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_sadness,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_surprise,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,emotion_neutral,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,sentiment_negative,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,sentiment_neutral,52,13,39,75,13,12,92.30769231
primary_genre,Afrobeats / African Pop,sentiment_positive,52,13,39,75,13,12,92.30769231
primary_genre,Alternative / Indie,lyrics_available,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,all_42_classifier_scores,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,mb_duration_median_seconds,2841,762,2648,93.20661739,193,711,93.30708661
primary_genre,Alternative / Indie,ll_sexual_content,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,ll_violence,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,ll_explicit_language,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,ll_substance_use,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_toxicity,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_severe_toxicity,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_obscene,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_threat,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_insult,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_identity_attack,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,detox_sexual_explicit,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_admiration,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_amusement,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_anger,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_annoyance,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_approval,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_caring,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_confusion,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_curiosity,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_desire,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_disappointment,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_disapproval,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_disgust,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_embarrassment,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_excitement,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_fear,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_gratitude,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_grief,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_joy,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_love,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_nervousness,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_optimism,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_pride,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_realization,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_relief,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_remorse,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_sadness,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_surprise,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,emotion_neutral,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,sentiment_negative,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,sentiment_neutral,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Alternative / Indie,sentiment_positive,2841,762,2523,88.80675818,318,657,86.22047244
primary_genre,Country,lyrics_available,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,all_42_classifier_scores,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,mb_duration_median_seconds,9884,3032,9081,91.8757588,803,2723,89.80870712
primary_genre,Country,ll_sexual_content,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,ll_violence,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,ll_explicit_language,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,ll_substance_use,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_toxicity,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_severe_toxicity,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_obscene,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_threat,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_insult,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_identity_attack,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,detox_sexual_explicit,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_admiration,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_amusement,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_anger,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_annoyance,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_approval,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_caring,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_confusion,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_curiosity,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_desire,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_disappointment,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_disapproval,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_disgust,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_embarrassment,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_excitement,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_fear,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_gratitude,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_grief,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_joy,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_love,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_nervousness,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_optimism,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_pride,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_realization,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_relief,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_remorse,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_sadness,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_surprise,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,emotion_neutral,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,sentiment_negative,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,sentiment_neutral,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Country,sentiment_positive,9884,3032,8576,86.7664913,1308,2550,84.10290237
primary_genre,Electronic / Dance,lyrics_available,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,all_42_classifier_scores,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,mb_duration_median_seconds,3341,963,2803,83.89703682,538,811,84.21599169
primary_genre,Electronic / Dance,ll_sexual_content,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,ll_violence,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,ll_explicit_language,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,ll_substance_use,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_toxicity,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_severe_toxicity,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_obscene,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_threat,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_insult,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_identity_attack,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,detox_sexual_explicit,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_admiration,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_amusement,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_anger,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_annoyance,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_approval,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_caring,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_confusion,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_curiosity,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_desire,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_disappointment,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_disapproval,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_disgust,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_embarrassment,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_excitement,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_fear,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_gratitude,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_grief,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_joy,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_love,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_nervousness,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_optimism,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_pride,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_realization,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_relief,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_remorse,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_sadness,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_surprise,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,emotion_neutral,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,sentiment_negative,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,sentiment_neutral,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Electronic / Dance,sentiment_positive,3341,963,2681,80.2454355,660,730,75.80477674
primary_genre,Folk / Singer-Songwriter,lyrics_available,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,all_42_classifier_scores,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,mb_duration_median_seconds,1203,477,955,79.38487116,248,372,77.98742138
primary_genre,Folk / Singer-Songwriter,ll_sexual_content,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,ll_violence,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,ll_explicit_language,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,ll_substance_use,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_toxicity,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_severe_toxicity,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_obscene,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_threat,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_insult,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_identity_attack,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,detox_sexual_explicit,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_admiration,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_amusement,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_anger,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_annoyance,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_approval,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_caring,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_confusion,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_curiosity,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_desire,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_disappointment,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_disapproval,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_disgust,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_embarrassment,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_excitement,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_fear,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_gratitude,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_grief,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_joy,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_love,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_nervousness,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_optimism,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_pride,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_realization,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_relief,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_remorse,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_sadness,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_surprise,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,emotion_neutral,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,sentiment_negative,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,sentiment_neutral,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Folk / Singer-Songwriter,sentiment_positive,1203,477,1025,85.20365752,178,386,80.92243187
primary_genre,Gospel / Christian,lyrics_available,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,all_42_classifier_scores,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,mb_duration_median_seconds,180,64,121,67.22222222,59,41,64.0625
primary_genre,Gospel / Christian,ll_sexual_content,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,ll_violence,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,ll_explicit_language,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,ll_substance_use,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_toxicity,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_severe_toxicity,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_obscene,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_threat,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_insult,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_identity_attack,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,detox_sexual_explicit,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_admiration,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_amusement,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_anger,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_annoyance,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_approval,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_caring,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_confusion,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_curiosity,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_desire,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_disappointment,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_disapproval,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_disgust,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_embarrassment,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_excitement,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_fear,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_gratitude,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_grief,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_joy,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_love,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_nervousness,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_optimism,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_pride,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_realization,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_relief,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_remorse,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_sadness,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_surprise,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,emotion_neutral,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,sentiment_negative,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,sentiment_neutral,180,64,141,78.33333333,39,44,68.75
primary_genre,Gospel / Christian,sentiment_positive,180,64,141,78.33333333,39,44,68.75
primary_genre,Hip-Hop / Rap,lyrics_available,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,all_42_classifier_scores,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,mb_duration_median_seconds,10195,3401,8405,82.44237371,1790,2791,82.06409879
primary_genre,Hip-Hop / Rap,ll_sexual_content,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,ll_violence,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,ll_explicit_language,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,ll_substance_use,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,detox_toxicity,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,detox_severe_toxicity,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,detox_obscene,10195,3401,7259,71.2015694,2936,2377,69.89120847
primary_genre,Hip-Hop / Rap,detox_threat,10195,3401,7259,71.2015694,2936,2377,69.89120847
